brand_model,price,year,mileage,fuel_type,transmission,emission_standard,body_type,region,brand,model
Bmw X3 xDrive20d Futura,4000,200810.0,200000,1,1,4,3.0,11.0,bmw,x3
Citroen C4 1.6 Cashmere 40.000KM BENZINA,3999,200505.0,40000,2,0,4,2.0,11.0,citroen,c4
Peugeot 208 PureTech 100 Stop&Start 5 porte GT,19900,202312.0,5900,2,0,6,2.0,11.0,peugeot,208
Mercedes-benz C 220 C 220d SPORT S.W.,16400,201906.0,204700,1,1,6,5.0,11.0,,
Skoda Fabia Wagon 1.0 MPI Active 75cv,11250,201805.0,54334,1,0,6,5.0,11.0,skoda,fabia
AUDI A1 SPB 25 TFSI S line edition Pochi km Occa,21900,202001.0,43000,2,0,6,2.0,11.0,audi,a1
Lancia Ypsilon 1.2 69 CV 5 porte GPL Ecochic Gold,7999,201709.0,107000,4,0,6,2.0,11.0,lancia,ypsilon
BMW 318 d,18000,201903.0,158000,1,1,6,5.0,11.0,,
FIAT 500X 1.5 t4 Hybrid 130cv dct,17900,202309.0,21961,3,1,6,3.0,11.0,fiat,500x
Fiat marea 1.6 16v gpl,2500,199709.0,164000,4,0,2,2.0,11.0,fiat,marea
Seat Leon 1.4 TGI 5p. Style,7900,201607.0,147900,5,0,6,2.0,11.0,seat,leon
FIAT Panda 1.2 Pop Van 2 posti + IVA 22%,6885,201909.0,56249,2,0,6,2.0,11.0,fiat,panda
JEEP Renegade 1.3 T4 190CV PHEV 4xe AT6 Limited,18800,202206.0,53903,3,1,6,3.0,11.0,jeep,renegade
Renault Trafic T27 2.0 dCi/115 PC-TN Passenger Con,11500,201005.0,79000,1,0,4,1.0,11.0,renault,trafic
Opel Corsa 1.2 100 CV Edition,14900,202206.0,41600,2,0,6,2.0,11.0,opel,corsa
Audi A4,8500,200905.0,215000,1,1,5,5.0,11.0,audi,a4
Fiat Doblo 1.9 diesel cat ELX,2900,200110.0,251000,1,0,3,1.0,11.0,fiat,doblo
Nissan Micra 1.2 16V 5 porte Acenta,3500,200612.0,44000,2,0,4,2.0,11.0,nissan,micra
Mercedes-benz C 200 C 200 CDI BlueEFFICIENCY Elega,5400,201006.0,231274,1,1,5,2.0,11.0,,
Volkswagen Golf GTI Performance 2.0 TSI 3p.,18900,201504.0,113311,2,0,6,2.0,11.0,volkswagen,golf
Mercedes-benz GLC 220 GLC 220 d 4Matic Executive,21900,201704.0,170000,1,1,6,5.0,11.0,,
Abarth 595,19950,202001.0,36857,2,0,6,2.0,11.0,,
Bmw 530 530d cat Attiva,7900,200606.0,209234,1,0,4,2.0,11.0,,
Volkswagen Golf GTD 2.0 TDI DSG 5p. BlueMotio...,15900,201505.0,166000,1,1,6,2.0,11.0,volkswagen,golf
Mazda MX-5 2.0L Skyactiv-G Sport,26900,202106.0,101000,2,0,6,4.0,11.0,mazda,mx-5
VOLKSWAGEN Golf Variant 2.0 TDI SCR Life 115 CV,16900,202109.0,104940,1,0,6,5.0,11.0,volkswagen,golf
Fiat 500 1.0 Hybrid Dolcevita,14990,202103.0,19000,3,0,6,2.0,11.0,fiat,500
Autovettura Ford Kuga,2000,201001.0,345000,1,0,4,3.0,11.0,ford,kuga
JAGUAR E-Pace 2.0D 180 CV AWD aut. R-Dynamic S,34900,202010.0,65000,1,1,6,3.0,11.0,jaguar,e-pace
Lexus CT 200h CT Hybrid,5990,201308.0,304430,3,1,5,2.0,11.0,lexus,ct
Citroen Berlingo BlueHDi 130 Stop&Start XL Shine,23900,202007.0,76000,1,0,6,1.0,11.0,citroen,berlingo
Nissan Juke 1.0 dig-t N-Connecta 114cv,18900,202201.0,13125,2,0,6,3.0,11.0,nissan,juke
Ford Kuga 2.0 EcoBlue 120 CV aut. 2WD ST-Line,23900,202303.0,48121,1,1,6,3.0,11.0,ford,kuga
Suzuki Ignis 1.2 Hybrid 4WD All Grip iAdventure,14900,201907.0,63000,3,0,6,5.0,11.0,suzuki,ignis
EVO 4 Bi-Fuel GPL/Benzina 1.6 - 2023,16600,202307.0,33000,4,0,6,3.0,11.0,,
Fiat 500 1.2,5500,201201.0,183000,2,0,5,2.0,11.0,fiat,500
Mg ZS 1.5 VTi-tech Luxury,13900,202304.0,39373,2,0,6,3.0,11.0,mg,zs
Peugeot 208 PureTech 68 5 porte Active,5900,201605.0,51000,2,0,6,2.0,11.0,peugeot,208
FIAT Stilo - 2003,1000,200312.0,125340,2,0,3,2.0,11.0,fiat,stilo
Toyota Yaris 1.5 Hybrid 5 porte Trend,23500,202404.0,6300,3,1,6,2.0,11.0,toyota,yaris
Ford s-max vignale 2.0 tdci 150cv,7900,201611.0,199000,1,1,6,1.0,11.0,ford,s-max
Opel Corsa 1.2 Elegance--KM57827--SI NEOPATENTATI,11000,202001.0,57827,2,0,6,2.0,11.0,opel,corsa
Mini Mini 1.6 16V Cooper,4300,200610.0,107000,2,0,4,2.0,11.0,,
Mercedes-Benz Classe B B 180 Automatic Sport Plus,22900,201911.0,60451,2,1,6,1.0,11.0,,
Renault Austral Techno Esprit Alpine E-Tech F...,30900,202302.0,14801,3,0,6,3.0,11.0,renault,austral
DACIA Dokker - 2017,9000,201701.0,185000,4,0,5,1.0,11.0,dacia,dokker
Mini Mini 1.6 16V One (55kW),7990,201304.0,90728,2,0,6,2.0,11.0,,
Ford EcoSport 1.0 Ecoboost Titanium S&S 125 CV,12900,202006.0,66345,2,0,6,3.0,11.0,ford,ecosport
Volkswagen Golf 1.2 TSI 5p. Comf. BlueM. Tech.,4990,201011.0,125079,2,0,5,2.0,11.0,volkswagen,golf
JEEP Compass 1.6 Multijet II 2WD Longitude 120 C,15800,201805.0,97557,1,0,6,3.0,11.0,jeep,compass
LAND ROVER FREELANDER2 RITIRO USATO/,9990,201412.0,199956,1,0,5,3.0,11.0,,
Opel Corsa 1.2 5 porte Sport,4200,201309.0,198000,2,0,5,2.0,11.0,opel,corsa
Nissan Qashqai 1.6 benzina 2008,3500,200801.0,227200,2,0,4,3.0,11.0,nissan,qashqai
Citroen c1,1900,201009.0,170000,2,0,4,0.0,11.0,citroen,c1
Lancia Ypsilon 1.2 69 CV 5 porte S&S Gold,9900,201810.0,41290,2,0,6,2.0,11.0,lancia,ypsilon
Nissan Juke,20900,202404.0,17801,3,1,6,3.0,11.0,nissan,juke
ALFA ROMEO MiTo 1.4 120 CV Distinctive OK NEO PA,4500,200906.0,159000,2,0,5,0.0,11.0,alfa,romeo mito
Peugeot 3008 2.0 BlueHDi GT 180cv EAT8,22250,201805.0,78727,1,0,6,3.0,11.0,peugeot,3008
Toyota Corolla Touring Sports 1.8h Active CVT,16500,201912.0,60988,3,1,6,5.0,11.0,toyota,corolla
TOYOTA Yaris 4ª serie - 2023,16900,202306.0,3600,2,0,6,0.0,11.0,toyota,yaris
Renault Captur 1.6 E-Tech phev Intens 160 CV auto,19900,202111.0,42270,3,1,6,3.0,11.0,renault,captur
KIA Stonic 1.4 MPI Eco Energy Gpl 97cv,14900,202001.0,80475,4,0,6,3.0,11.0,kia,stonic
Renault Captur 1.6 E-Tech phev Initiale Paris...,26250,202105.0,11009,3,1,6,3.0,11.0,renault,captur
RANGE ROVER SPORT 3.0tdV6 HSE Dynamic,26500,201606.0,80500,1,1,6,3.0,11.0,,
Fabia Twin color design nero,13000,201701.0,50000,2,0,6,0.0,11.0,,
PEUGEOT 208 motore elettrico 136 CV 5 porte Acti,14800,202212.0,33980,0,1,7,2.0,11.0,peugeot,208
Fiat Tipo 1.6 Mjt S&S SW Lounge,11900,202002.0,99586,1,0,6,5.0,11.0,fiat,tipo
Fiat Panda 1.2 EasyPower GPL-KM99650,8800,201901.0,99650,4,0,6,2.0,11.0,fiat,panda
Renault Captur 1.3 TCe RS Line 140 CV FAP,23400,202203.0,28002,3,0,6,3.0,11.0,renault,captur
Mercedes SLK,6450,200404.0,180000,2,0,4,4.0,11.0,,
Mazda mx-5 nbfl 1.8 ASI,11300,200208.0,150000,2,0,3,4.0,11.0,mazda,mx-5
VOLKSWAGEN Golf 1.5 TGI DSG StyleMETANO,21000,202202.0,77000,5,2,6,2.0,11.0,volkswagen,golf
smart #1 BRABUS,36990,202410.0,2637,0,1,7,3.0,11.0,smart,#1
Bmw x4 (f26) - 2015,22590,201509.0,100400,1,1,6,3.0,11.0,bmw,x4
BMW Serie 3 Touring 320d Touring xdrive Luxur...,20900,201701.0,97472,1,1,6,5.0,11.0,,
Volkswagen Golf 1.4 TSi eHybrid Style 204CV DSG,29500,202107.0,24780,3,1,6,2.0,11.0,volkswagen,golf
Renault Kadjar 1.5 Blue dCi Business 115CV EDC,16900,202002.0,79292,1,1,6,3.0,11.0,renault,kadjar
Mitsubishi Space STAR 1.0 Funky-KM28976-SI NEOPATE,11000,201910.0,28976,2,0,6,2.0,11.0,mitsubishi,space star
Grande punto gpl,5800,201712.0,155000,4,0,6,0.0,11.0,,
Ford Puma 1.0 EcoBoost Hybrid 125 CV S&S ST-Line X,22500,202202.0,49000,3,0,6,5.0,11.0,ford,puma
Lancia Ypsilon 1.2 69 CV 5 porte GPL Ecochic Gold,10900,202110.0,88000,4,0,6,2.0,11.0,lancia,ypsilon
Nissan Juke 1.0 DIG-T 114 CV N-Connecta,15900,202012.0,30585,2,0,6,3.0,11.0,nissan,juke
Renault Captur TCe 100CV benzina/gpl,21500,202310.0,23300,4,0,6,3.0,11.0,renault,captur
Mercedes clk 230 kompressor,2500,200009.0,270000,2,1,2,,11.0,,
Lancia delta 2010,2000,201003.0,216000,1,0,5,2.0,11.0,lancia,delta
Macchina perfetta,1700,200410.0,340000,1,0,4,2.0,11.0,,
Peugeot 208 PureTech 100 Stop&Start EAT8 5 porte G,17900,202304.0,8000,2,1,6,2.0,11.0,peugeot,208
Fiat 500 1.0 Hybrid Lounge,11900,202005.0,52200,3,0,6,2.0,11.0,fiat,500
Toyota Yaris 1.0 5 porte Sol,2990,200812.0,176207,2,0,4,2.0,11.0,toyota,yaris
Ford Focus 2.0 GPL (145CV) SW Bz.- Tit.,3300,200905.0,190000,4,0,4,5.0,11.0,ford,focus
Cupra Leon Carbon 1.4 e-Hybrid 204CV,23600,202205.0,45000,3,1,6,2.0,11.0,,
Opel Corsa 1.2 GS,17300,202402.0,18800,2,0,6,2.0,11.0,opel,corsa
Lancia Ypsilon 1.4 Platino Ecochic GPL,3200,200908.0,159000,4,0,4,2.0,11.0,lancia,ypsilon
Jaguar XE 20d R sport,13500,201607.0,155000,1,2,6,,11.0,jaguar,xe
Porsche Macan 3.0 S Diesel,25900,201507.0,267000,1,1,6,3.0,11.0,porsche,macan
Audi A4 1.9 TDI/130 CV cat,1350,200305.0,330000,1,0,3,2.0,11.0,audi,a4
Alfa Romeo MiTo 1.4 T 120 CV GPL unicoproprietario,4490,201304.0,190000,4,0,5,2.0,11.0,alfa,romeo mito
MINI Countryman 1.5 Cooper SE Countryman ALL4 Au,23400,202012.0,52751,3,1,6,3.0,11.0,mini,countryman
VOLKSWAGEN Golf 2.0 TDI SCR 115CV DSG Life,19700,202212.0,105024,1,1,6,2.0,11.0,volkswagen,golf
TOYOTA Auris 2ª serie - 2016,9300,201608.0,205000,3,1,6,5.0,11.0,toyota,auris
Fiat Panda 1.0 FireFly Hybrid KM31391,11800,202103.0,31391,3,0,6,2.0,11.0,fiat,panda
Volkswagen Golf 1.4 TSI 125 CV 5p. Business B...,16900,201805.0,80100,2,0,6,2.0,11.0,volkswagen,golf
Citroen C3 VAN,10900,202005.0,40000,2,0,6,2.0,11.0,citroen,c3
VOLKSWAGEN Polo 1.0 75cv.- 2017 neopatentati,7900,201704.0,123500,2,0,6,0.0,11.0,volkswagen,polo
Toyota Aygo 1.0 VVT-i 69 CV 5 porte x-play,8900,201512.0,74000,2,0,6,2.0,11.0,toyota,aygo
Mercedes-benz A 180 A 180 CDI Avantgarde,2990,201004.0,279950,1,0,4,2.0,11.0,,
Fiat Punto 1.2i UNICOPROPRIETARIO ELX,1990,200408.0,99000,2,0,4,2.0,11.0,fiat,punto
Mazda 3 AUTOMATICA 1.6 benzina 16V 105CV,2490,200605.0,279000,2,1,4,2.0,11.0,mazda,3
Fiat 500X,19900,202402.0,27230,1,0,6,3.0,11.0,fiat,500x
Suzuki jimny cabrio crs + targa oro asi,13500,200204.0,79938,2,0,3,4.0,11.0,suzuki,jimny
Fiat Punto GPL RINNOVATO 1.4 8V 3 porte Easypower,5490,201507.0,100000,4,0,6,2.0,11.0,fiat,punto
Fiat Punto 1.2 8V 5 porte Street GPL,6950,201705.0,115000,2,0,6,2.0,11.0,fiat,punto
Subaru forester 2007,1500,200703.0,315000,4,0,5,3.0,11.0,subaru,forester
Lancia Ypsilon 1.2 Argento,2700,200808.0,149000,2,0,4,2.0,11.0,lancia,ypsilon
Citroen C3 Picasso C3 Picasso BlueHDi 100 Exclusiv,4950,201605.0,165000,1,0,6,1.0,11.0,citroen,c3 picasso
BMW X1 F48 2019 - X1 sdrive18d Business Advantage,28900,202203.0,82623,1,1,6,3.0,11.0,bmw,x1
Abarth 595 1.4 Turbo T-Jet 165 CV Yamaha,11499,201610.0,110000,2,0,6,2.0,11.0,,
Lancia Ypsilon 1.2 69 CV 5 porte S&S Platinum,7450,201905.0,108000,2,0,6,2.0,11.0,lancia,ypsilon
Renault Arkana 1.6 E-Tech full hybrid E-Tech ...,27900,202302.0,1509,3,1,6,3.0,11.0,renault,arkana
Opel Tigra TwinTop 1.4 16V Sport,2550,200605.0,135000,2,0,4,4.0,11.0,opel,tigra
Renault Captur 1.0 tce RS Line 90cv,17900,202111.0,23202,2,0,6,3.0,11.0,renault,captur
Mini Cooper 1.5 D Full led,14500,201810.0,110500,1,1,6,2.0,11.0,mini,cooper
Fiat panda 2011 km 134000,3899,201111.0,134000,2,0,5,0.0,11.0,fiat,panda
Jeep Renegade 1.0 T3 Longitude,14200,201809.0,82000,2,0,6,5.0,11.0,jeep,renegade
Renault Twingo,4500,201203.0,140000,2,0,5,0.0,11.0,renault,twingo
Volvo XC 60 XC60 B4 (d) AWD Geartronic Inscription,25900,202105.0,141000,3,1,6,5.0,11.0,,
Alfa Romeo Giulietta 1.4 Turbo 120 CV GPL Super,11900,201807.0,126000,4,0,6,2.0,11.0,alfa,romeo giulietta
JEEP Renegade 1.6Mtj120CV Limited cambio automatic,16000,201911.0,61150,1,1,6,3.0,11.0,jeep,renegade
FIAT Panda 1.2 EasyPower Easy,7300,201701.0,149910,4,0,6,2.0,11.0,fiat,panda
Ford Fiesta 1.1 benzina 70CV 5 porte Plus,11900,201807.0,69000,2,0,6,2.0,11.0,ford,fiesta
Fiat punto evo,3200,201110.0,136000,1,0,5,0.0,11.0,fiat,punto
Fiat 500 1.0 hybrid Cult 70cv,10450,202303.0,52340,2,0,6,2.0,11.0,fiat,500
Alfa romeo 159 sw 2.0 170cv euro 5,3000,201106.0,260000,1,0,5,5.0,11.0,alfa,romeo 159
Fiat Panda Cross 0.9 TwinAir Turbo S&S 4x4,13299,201910.0,80200,2,0,6,2.0,11.0,fiat,panda cross
FIAT Panda 3ª serie - 2013,5300,201306.0,117000,3,0,5,0.0,11.0,fiat,panda
Lancia Ypsilon 2005,1550,200511.0,208753,2,0,4,0.0,11.0,lancia,ypsilon
Polo R-Line,14200,202012.0,64000,2,0,6,2.0,11.0,,
Peugeot 207 1.4HDi 70cv X line NAOPATENTATI,1500,200702.0,193000,1,0,4,0.0,11.0,peugeot,207
Lancia Ypsilon 1.2 69 CV 5 porte GPL Ecochic S Mom,6499,201409.0,195500,4,0,6,2.0,11.0,lancia,ypsilon
LAND ROVER Defender - 2012,42000,201209.0,20000,1,0,5,3.0,11.0,land,rover defender
Fiat Panda 1.2 Active GPL,3800,201105.0,198000,4,0,4,2.0,11.0,fiat,panda
OPEL Grandland X 2.0 Ecotec 177 CV Start&Stop au,15900,202001.0,88793,1,1,6,3.0,11.0,opel,grandland x
VOLKSWAGEN Tiguan 2.0 TDI 150 CV SCR DSG Life,24000,202101.0,107851,1,2,6,3.0,11.0,volkswagen,tiguan
Ford Focus 1.0 EcoBoost 125 CV Start&Stop SW Titan,6300,201303.0,149000,2,0,5,5.0,11.0,ford,focus
VOLKSWAGEN Golf Variant 2.0 TDI 150 CV DSG SCR L,19500,202011.0,76315,1,1,6,5.0,11.0,volkswagen,golf
Abarth 500 695 70th Anniversario 1.4 t-jet 180cv,27800,201910.0,19500,2,0,6,6.0,11.0,,
Lancia Ypsilon 1.0 FireFly 5 porte S&S Hybrid...,11500,202210.0,52008,3,0,6,2.0,11.0,lancia,ypsilon
FIAT Multipla 1.9 MJT Dynamic,3500,200808.0,230000,1,0,4,1.0,11.0,fiat,multipla
DR 5.0 1.5 Unica Bi-Fuel GPL,20500,202405.0,1,4,0,6,5.0,11.0,,
Nissan Qashqai 1.3 DIG-T N-Connecta 140cv,14700,202109.0,113048,2,0,6,3.0,11.0,nissan,qashqai
Jeep Renegade 1.0 T3 Business 2wd,14900,201901.0,66039,2,0,6,3.0,11.0,jeep,renegade
Renault Clio Full Hybrid E-Tech 145 CV 5 porte Eng,17650,202212.0,33509,3,1,6,2.0,11.0,renault,clio
Audi TT Roadster 2.0 TFSI,25400,201702.0,77000,2,0,6,4.0,11.0,audi,tt
Ford Mustang Convertible 2.3 EcoBoost aut.,23700,201503.0,143254,2,1,6,4.0,11.0,ford,mustang
Fiat 500X - City Cross,14950,202006.0,55000,1,0,6,5.0,11.0,fiat,500x
Mercedes-benz A 250 A 250 e Automatic EQ-Power Spo,20500,202104.0,112400,3,2,6,2.0,11.0,,
Nissan Juke 1.0 DIG-T Tekna 117cv,15900,202006.0,76575,2,0,6,3.0,11.0,nissan,juke
FIAT Croma 1.9 Multijet 16V Dynamic,3200,200805.0,233700,1,0,4,5.0,11.0,fiat,croma
ALFA ROMEO Stelvio 2.2 210 CV AT8 Q4 Competizion,47900,202305.0,10600,1,1,6,3.0,11.0,alfa,romeo stelvio
Mercedes Classe GLC 250 Premium 4matic auto,25900,201712.0,175000,2,1,6,3.0,11.0,,
FIAT 500 1.0 Hybrid Dolcevita pelle-carplay-tett,13500,202205.0,50000,3,0,6,0.0,11.0,fiat,500
Audi A1,24900,202304.0,22230,2,2,6,2.0,11.0,audi,a1
Peugeot 3008,22450,202202.0,54956,3,1,6,3.0,11.0,peugeot,3008
BMW 530d BERLINA * INDIVIDUAL * UNI PROP *,14500,200612.0,82000,1,1,4,2.0,11.0,,
Citroen C3 PureTech 83 S&S Shine,12900,202308.0,27488,2,0,6,2.0,11.0,citroen,c3
Fiat 600 1100 anno 1999 km 171.000 600 euro,600,199906.0,171000,2,0,2,6.0,11.0,,
Nissan X-Trail 1.3 DIG-T N-Connecta 2wd dct,18900,202001.0,27189,2,0,6,3.0,11.0,nissan,x-trail
Seat Leon 1.9 TDI Stylance,2500,200703.0,274000,1,0,4,2.0,11.0,seat,leon
Smart ForFour 70 1.0 twinamic Youngster,8500,201508.0,120000,2,2,6,2.0,11.0,smart,forfour
Kia Picanto 1.0 12V 5 porte Style,6200,201210.0,101000,2,0,5,2.0,11.0,kia,picanto
ABARTH 595 1.4 Turbo T-Jet 215 CV Turismo,19900,201812.0,51000,2,0,6,2.0,11.0,,
BMW X5 3.0d Xdrive,14500,201212.0,161251,1,1,4,3.0,11.0,bmw,x5
Renault Captur 1.6 E-Tech PHEV Intens 160CV,20900,202012.0,25100,3,1,6,3.0,11.0,renault,captur
Nissan X-Trail 1.6 dCi Tekna 2WD E6,16900,201705.0,81736,1,0,6,3.0,11.0,nissan,x-trail
Fiat 500L 1.4 benzina/gpl 95 CV S&S Cross,17900,202104.0,46000,2,0,6,1.0,11.0,fiat,500l
PEUGEOT 208 PureTech 75 Stop&Start 5 porte Activ,14500,202207.0,16000,2,0,6,2.0,11.0,peugeot,208
FIAT 500L 1.4 T-Jet 120 CV GPL Lounge,9500,201509.0,105000,4,0,6,1.0,11.0,fiat,500l
Mini Cooper Clubman Mini 1.6 16V Cooper Chili Club,2690,200805.0,174562,2,0,4,5.0,11.0,mini,cooper
MINI Countryman 1.5 Cooper Business Countryman A,24800,202010.0,38874,3,1,6,3.0,11.0,mini,countryman
ALFA ROMEO Stelvio 2.2 T.diesel 210 CV AT8 Q4 Exec,26900,201909.0,81000,1,1,6,3.0,11.0,alfa,romeo stelvio
Toyota Yaris 1.5h Active my18,10900,201807.0,74425,3,0,6,2.0,11.0,toyota,yaris
Peugeot 207 - 2011,6500,201104.0,134000,2,0,5,4.0,11.0,peugeot,207
Nissan juke,16000,202009.0,130000,2,0,6,3.0,11.0,nissan,juke
Bmw X4 xDrive20d xLine,19500,201704.0,170600,1,1,6,5.0,11.0,bmw,x4
Fiat 500 0.9 TwinAir Turbo 105 CV S CABRIO,9790,201606.0,112000,2,0,6,2.0,11.0,fiat,500
Hyundai ix20 1.4 90CV Econext Comfort,7500,201405.0,135200,4,0,5,1.0,11.0,hyundai,ix20
Mercedes Classe C 2.2 CDI - 120CV -,9500,201311.0,250,1,1,5,2.0,11.0,,
Porsche Cayman 2.7,33990,200708.0,85348,2,0,4,,11.0,porsche,cayman
Jeep Compass 2.0 Multijet II aut. 4WD Limited,18500,201712.0,123000,1,1,6,3.0,11.0,jeep,compass
Fiat Panda 1.2 Lounge,6500,201502.0,89000,2,0,5,2.0,11.0,fiat,panda
Classe a 180 premium 2.0 116CV,27000,202206.0,58000,1,1,6,0.0,11.0,,
Skoda Kamiq 1.0 TSI soli 30.000 KM,17500,202202.0,30000,2,0,6,3.0,11.0,skoda,kamiq
Fiat 500X 1.0 T3 120 CV Sport,17500,202206.0,22000,2,0,6,3.0,11.0,fiat,500x
OPEL Astra 1.5 CDTI 122CV Autom. Business Elegan,15900,202108.0,41600,1,1,6,2.0,11.0,opel,astra
Citroen C3,12900,202308.0,31610,2,0,6,2.0,11.0,citroen,c3
Fiat 124 coupe' 1400 Asi Targa Oro,11500,197001.0,100000,2,0,0,,11.0,,
Daihatsu neo patentati,2000,200905.0,89000,2,0,4,0.0,11.0,,
Ford Tourneo Custom 2.0 EcoBlue 130CV Titanium Spo,39900,202205.0,61000,1,0,6,1.0,11.0,,
Jeep Compass 1.4 MultiAir 170 CV aut. 4WD Limited,14690,201902.0,124000,2,1,6,3.0,11.0,jeep,compass
Alfa Romeo GT 1.9 JTDM 16V Sport,1900,200910.0,220000,1,0,4,,11.0,alfa,romeo gt
Fiat 500L 1.3 Multijet 85 CV Pop Star,10900,201510.0,123000,1,0,5,1.0,11.0,fiat,500l
Ford S-Max 2.0 TDCi 163CV New Titanium,6500,201406.0,195000,1,1,5,1.0,11.0,ford,s-max
Opel zafira 2.0cdti 165cv cambio automatico,1890,201311.0,260000,1,1,5,1.0,11.0,opel,zafira
Renault Kangoo MAXI 5posti IVA COMPRESA GANCIO TRA,12990,202009.0,140000,1,0,6,1.0,11.0,renault,kangoo
FIAT Punto 1.4 8V 5p. Natural Power Easy,3200,201305.0,255000,5,0,5,2.0,11.0,fiat,punto
Nissan Qashqai 1.5 dCi Business 115CV DCT,15900,201912.0,73326,1,1,6,3.0,11.0,nissan,qashqai
EVO Evo 3 Electric Evo Electric,11900,202205.0,46268,0,1,7,3.0,11.0,,
Volkswagen up! 1.0 5p. eco move up! BlueMotion Tec,12000,202203.0,22000,5,0,6,2.0,11.0,volkswagen,up
Mini Mini 1.6 16V Cooper D,6990,201208.0,130000,1,0,5,2.0,11.0,,
Dacia Duster 1.0 tce Prestige Gpl 4x2 100cv,14900,202112.0,65261,4,0,6,3.0,11.0,,
FIAT 500 1.3 Multijet 16V 95 CV Pop,8900,201508.0,153000,1,0,5,2.0,11.0,fiat,500
Ford Tourneo Courier 1.0 EcoBoost Powershift Titan,23900,202403.0,8000,2,1,6,1.0,11.0,,
Citroen C3 PureTech 83 S&S Plus,11900,202403.0,17000,2,0,6,2.0,11.0,citroen,c3
Citroen C3 PureTech 82 Shine,10900,201811.0,39136,2,0,6,2.0,11.0,citroen,c3
Daihatsu Terios 1.5 4WD CX,6900,200703.0,204000,2,0,4,3.0,11.0,daihatsu,terios
FORD Fiesta 1.5 TDCi 5 porte ST-Line NEOPAT Gara,9800,201807.0,109000,1,0,6,2.0,11.0,ford,fiesta
AUDI A4 Avant 2.0 TDI 177CV Business Plus GARANT,12200,201210.0,154000,1,0,5,5.0,11.0,audi,a4
SUZUKI Swift 1.2 Hybrid Top BICOLOR AUTOMATICA!,15900,202109.0,37000,3,1,6,2.0,11.0,suzuki,swift
Fiat Panda 1.3 MJT S&S Easy,5290,201207.0,175000,1,0,5,2.0,11.0,fiat,panda
Ford Focus 1.0 EcoBoost Hybrid 125cv ST-Line NEO,18400,202308.0,42000,3,0,6,2.0,11.0,ford,focus
Land Rover Range Rover Sport,17000,201104.0,122000,1,1,5,3.0,11.0,land,rover range rover sport
Volkswagen Polo 1.2 5 porte Trendline,3990,201108.0,182000,2,0,5,2.0,11.0,volkswagen,polo
PEUGEOT 308 130cv S&S EAT8 SW Business Navi 3800,14900,201912.0,38000,1,1,6,5.0,11.0,peugeot,308
BMW Serie 3 (E90/91) - 2005,5000,200510.0,177000,1,0,4,2.0,11.0,,
Citroen C3 PureTech 83 S&S Feel-NEOPATENTATI-UNIPR,7900,202106.0,105000,2,0,6,2.0,11.0,citroen,c3
Suzuki Vitara,9800,201701.0,150000,1,0,6,3.0,11.0,suzuki,vitara
PORSCHE 718 Cayman 4.0 GT4 RS,139900,202208.0,8559,2,1,6,,11.0,porsche,718 cayman
JAGUAR E-Pace P200 R-Dynamic SE AWD Auto,35900,202103.0,54520,3,1,6,3.0,11.0,jaguar,e-pace
FIAT Tipo 1.0 5 porte City Sport,13900,202109.0,40800,2,0,6,2.0,11.0,fiat,tipo
Fiat 500 1.0 Hybrid Lounge Fendi Cruise,11600,202011.0,49000,3,0,6,2.0,11.0,fiat,500
Daihatsu Terios 1.5 4WD Hiro O/F Green Powered,4890,200907.0,177000,4,0,4,5.0,11.0,daihatsu,terios
AUDI Q5 3.0 V6 TDI 258 CV quattro S-tronic GARAN,18000,201601.0,177000,1,1,6,3.0,11.0,audi,q5
Opel corsa 1.2,1000,200907.0,198000,2,0,4,,11.0,opel,corsa
Fiat Panda 1.2 4x4 Climbing,2990,200508.0,204000,2,0,4,2.0,11.0,fiat,panda
Fiat Panda 1100 i.e. cat Hobby,1900,200305.0,195000,2,0,3,6.0,11.0,fiat,panda
Fiat 500 1.3 Multijet 16V 95 CV Lounge,5590,201407.0,157000,1,0,5,6.0,11.0,fiat,500
MERCEDES-BENZ A 200 Automatic Premium Pacchetto,29500,202112.0,680,2,2,6,2.0,11.0,,
Nissan Micra 1.2cc/80CV-59kW UNIP; 94.000Km; MANUT,3000,200607.0,94777,2,0,4,2.0,11.0,nissan,micra
FIAT 500L 1.4 95 CV S&S Cross,16000,202109.0,28000,2,0,6,1.0,11.0,fiat,500l
Volkswagen Passat Alltrack 2.0 BiTDI 4Motion GAN,23200,202001.0,138000,1,1,6,5.0,11.0,volkswagen,passat
BMW 218 d Gran Coupé Msport,20900,202008.0,148000,1,1,6,2.0,11.0,,
Opel Corsa 1.0cc 12V/54CV-40kW *UNIP; 62.150Km; TE,2000,199907.0,62150,2,0,2,2.0,11.0,opel,corsa
Smart Roadster CABRIO 82cv 65 MILA KM NEOPATENTA,7900,200305.0,65600,2,2,4,4.0,11.0,smart,roadster
MASERATI Grecale Grecale MHEV 330 CV Modena,69990,202301.0,15051,3,1,6,3.0,11.0,maserati,grecale
MERCEDES-BENZ B 200 d Automatic Premium,19990,201809.0,67000,1,2,6,1.0,11.0,,
OPEL Crossland 1.2 Turbo 12V 110 CV Start&Stop E,12990,202105.0,64621,2,0,6,3.0,11.0,opel,crossland
BMW 520 d 48V xDrive Touring Msport,78990,202405.0,143,3,1,6,5.0,11.0,,
