brand_model,price,year,mileage,fuel_type,transmission,emission_standard,body_type,region,brand,model
Hyundai Tucson 3nd serie 1.6 HEV aut. XLine,24500,202104.0,81914,3,1,6,3.0,9.0,hyundai,tucson
Volkswagen golf 7 tgi highline,10000,201507.0,167000,5,0,6,2.0,9.0,volkswagen,golf
Renault Megane Grand Coupe,14000,201803.0,149000,1,0,6,2.0,9.0,renault,megane
Volkswagen T-Roc 1.0 TSI LIFE,21950,202209.0,47700,2,0,6,3.0,9.0,volkswagen,t-roc
Fiat Panda 1.4 Natural Power Classic Neopatentati,5500,201203.0,147000,5,0,5,2.0,9.0,fiat,panda
Volkswagen Golf 1.5 TGI DSG 5p. Business BlueMotio,9900,201912.0,200615,5,2,6,2.0,9.0,volkswagen,golf
JEEP Wrangler 3ª serie - 2011,25000,201107.0,194385,1,1,5,3.0,9.0,jeep,wrangler
Jeep Grand Cherokee Grand Cherokee 3.0 V6 CRD 250,22900,201807.0,118344,1,1,6,5.0,9.0,jeep,grand cherokee
FIAT 500 (2007-2016) - 500 1.2 EasyPower Lounge,7900,201402.0,132000,4,0,5,2.0,9.0,fiat,500
Fiat 500L 0.9 TwinAir Turbo Natural Power Lounge N,8500,201310.0,153000,5,0,5,1.0,9.0,fiat,500l
JEEP Renegade 1.6 Mjt 130 CV Limited,22300,202209.0,20452,1,0,6,3.0,9.0,jeep,renegade
KIA Sportage SPORTAGE 2.0 CRDI VGT 184 CV AWD R,13500,201311.0,120000,1,1,5,2.0,9.0,kia,sportage
KIA Sportage 4ª serie - 2018,13000,201808.0,116000,4,0,6,3.0,9.0,kia,sportage
SEAT Ibiza 1.0 TGI 5 porte FR,16900,202203.0,41028,5,0,6,2.0,9.0,seat,ibiza
FIAT Panda 0.9 TwinAir Turbo Natural Power Loung,6500,201604.0,165000,5,0,6,2.0,9.0,fiat,panda
FIAT 500X - 500X 1.3 MultiJet 95 CV,18900,202305.0,25527,1,0,6,3.0,9.0,fiat,500x
OPEL Corsa PROMO FINANZIAMENTO 1.2 Design & Tech,11900,202209.0,22000,2,0,6,2.0,9.0,opel,corsa
Audi A4 allroad A4 allroad 2.0 TDI 190 CV Business,17000,201509.0,141000,1,1,6,5.0,9.0,audi,a4
FIAT Panda 1ª serie - 2002,1500,200201.0,190000,2,0,4,0.0,9.0,fiat,panda
ALFA ROMEO Tonale PROMO FINANZIAMENTO 1.5 130 CV,29000,202304.0,29098,3,2,6,3.0,9.0,alfa romeo,romeo tonale
VOLKSWAGEN Golf 1.6 TDI 115 CV 5p. Executive Blu,12900,201707.0,172618,1,0,6,2.0,9.0,volkswagen,golf
Mini Cooper,9800,201411.0,155000,1,0,6,0.0,9.0,mini,cooper
Toyota Yaris IV 2020 1.5h Trend,18860,202105.0,8380,3,1,6,2.0,9.0,toyota,yaris
Renault Scenic 7 posti station wagon per famiglie,2000,201003.0,238975,1,0,3,5.0,9.0,renault,scenic
HYUNDAI i10 1.0 BZ - OK NEOPATENTATI - UNICO PROP.,12900,202106.0,37542,2,0,6,2.0,9.0,hyundai,i10
JEEP Renegade PROMO FINANZIAMENTO 1.6 Mjt 130 CV,19500,202206.0,18800,1,0,6,3.0,9.0,jeep,renegade
Chrysler pt cruiser 1.6gpl revisionato,1500,200606.0,290000,4,0,4,2.0,9.0,chrysler,pt cruiser
FIAT 500X - 500X 1.0 T3 120 CV,18500,202308.0,20875,2,0,6,3.0,9.0,fiat,500x
Peugeot 308 1.6 HDi 110CV SW,4200,200809.0,200000,1,0,4,5.0,9.0,peugeot,308
Fiat stilo 1.9,1900,200210.0,180000,1,0,3,2.0,9.0,fiat,stilo
MG ZS 2021 1.5 Comfort,15540,202306.0,11370,2,0,6,3.0,9.0,mg,zs
Renault Arkana Hybrid E-TECH 145 CV Engineered,22950,202212.0,27000,3,1,6,,9.0,renault,arkana
Alfa Romeo 147 metano,1600,200503.0,297000,5,0,3,2.0,9.0,alfa romeo,romeo 147
Honda Jazz Elegance,11700,201906.0,128000,4,0,6,1.0,9.0,honda,jazz
CITROEN C3 Aircross PROMO FINANZIAMENTO 110 S&S,14500,202204.0,42000,2,0,6,3.0,9.0,citroen,c3 aircross
Renault Megane Gt line 2012,3850,201201.0,220000,1,0,5,2.0,9.0,renault,megane
Volkswagen Golf 1.6 TDI 115 CV 5p. Highline,17900,201809.0,98500,1,0,6,2.0,9.0,volkswagen,golf
FIAT 500L - 500L 1.3 Multijet 95 CV Cross U359537,16900,202108.0,37126,1,0,6,2.0,9.0,fiat,500l
Mini countryman sd ALL4,9700,201503.0,170000,1,0,6,0.0,9.0,mini,countryman
Land Rover Defender 90 2.5 Td5 4x4,16999,199902.0,160000,1,0,2,3.0,9.0,land rover,rover defender
SKODA Octavia 1.5 G-TEC DSG Wagon Executive,23900,202104.0,76645,5,1,6,5.0,9.0,skoda,octavia
SKODA Octavia 4ª serie - Octavia 2.0 TDI EVO SCR 1,31500,202404.0,23614,1,1,6,5.0,9.0,skoda,octavia
Fiat 500L 1.3 Multijet 95 CV,8500,201606.0,148000,1,2,6,1.0,9.0,fiat,500l
Peugeot 3008,20500,202008.0,79000,1,1,6,3.0,9.0,peugeot,3008
VOLKSWAGEN Taigo - Taigo 1.0 TSI 110 CV DSG R-Line,22500,202207.0,32950,2,1,6,3.0,9.0,volkswagen,taigo
Volkswagen Golf 1.5 TGI DSG Life SOLI 69mila Km,22900,202206.0,69120,5,2,6,2.0,9.0,volkswagen,golf
VOLKSWAGEN T-Roc - T-Roc 2.0 TDI SCR Life,27900,202403.0,19829,1,0,6,3.0,9.0,volkswagen,t-roc
MINI Mini Countryman R60 - 2016,10000,201610.0,109000,1,0,6,3.0,9.0,mini,countryman
SEAT Arona 1.0 TGI FR,15900,202010.0,30642,5,0,6,3.0,9.0,seat,arona
BMW X3 G01 2017 Diesel xdrive20d mhev 48V xLi...,33740,202101.0,74520,3,1,6,3.0,9.0,bmw,x3
Volkswagen Taigo R-Line Plus 1.0 TSI 85 kW (115 CV,25800,202503.0,500,2,0,6,3.0,9.0,volkswagen,taigo
Opel corsa gpl-tech 2017,9200,201702.0,95000,4,0,6,0.0,9.0,opel,corsa
Land Rover Range Rover Velar 2017 Diesel 2.0d...,42890,201903.0,64730,1,1,6,3.0,9.0,land rover,rover range rover velar
HONDA CR-V 2ª serie 02-07 - 2005,4600,200509.0,175000,1,0,4,3.0,9.0,honda,cr-v
Citroen C3 metano benzina,1000,200710.0,170000,5,0,4,0.0,9.0,citroen,c3
Fiat 500l - 2015,6300,201505.0,152500,1,0,5,0.0,9.0,fiat,500l
FIAT Panda Panda 1A serie 900 I.E cat.Jolly,2000,199806.0,199000,5,0,2,0.0,9.0,fiat,panda
FIAT Panda 1ª serie - 2002,5500,200204.0,185000,2,0,5,3.0,9.0,fiat,panda
JEEP Compass 4wd LIMITED,18500,201803.0,102000,1,1,6,3.0,9.0,jeep,compass
VOLKSWAGEN Polo 1.0 TGI 5p. Comfortline BlueMoti,14500,202011.0,104037,5,0,6,2.0,9.0,volkswagen,polo
PEUGEOT 2008 BlueHDi 102cv S&S Allure GRIP CONTR,14000,201904.0,79000,1,0,6,2.0,9.0,peugeot,2008
MINI Cooper D 1.6 16V Cooper D,3000,200708.0,270000,1,0,4,0.0,9.0,mini,cooper
Fiat punto 1.2,250,199801.0,175000,2,0,0,0.0,9.0,fiat,punto
AUDI A3 2.0 TDI quattro spb Ambition 4x4 sportba,7600,200706.0,180000,1,0,4,2.0,9.0,audi,a3
CITROEN C3 1.4 HDi 70CV Elegance OK NEOPATENTATO,3000,200303.0,250000,1,0,3,2.0,9.0,citroen,c3
Audi A1 1.6 tdi Design,9000,201503.0,175000,1,0,6,2.0,9.0,audi,a1
Renault Clio TCe 90 CV 5 porte Techno,17500,202312.0,9000,2,0,6,2.0,9.0,renault,clio
Lancia delta GT i.e. 1988,6300,198802.0,179000,2,0,0,0.0,9.0,lancia,delta
Alfa Romeo MiTo 1.4 78 CV Progression,6550,201105.0,90494,2,0,5,2.0,9.0,alfa romeo,romeo mito
Ford EcoSport 2014 Diesel 1.5 tdci Business c...,11410,201705.0,118860,1,0,6,3.0,9.0,ford,ecosport
Renault Captur II 2019 Benzina 1.6 E-Tech phe...,17090,202012.0,74000,3,1,6,3.0,9.0,renault,captur
Jeep compass II serie 2021 diesel,19500,202105.0,58000,1,0,6,3.0,9.0,jeep,compass
Fiat idea,3300,200404.0,185000,1,0,6,0.0,9.0,fiat,idea
Nissan x-trail 2.2 elegance 4x4,2000,200407.0,251000,1,0,3,3.0,9.0,nissan,x-trail
Ford B-Max B-max 1.4 Business 90cv E6,6500,201303.0,215000,5,0,6,5.0,9.0,ford,b-max
OPEL Corsa 4ª serie - 2011,4100,201101.0,156000,1,0,5,0.0,9.0,opel,corsa
Fiat 500,4100,201212.0,125000,1,0,5,6.0,9.0,fiat,500
Fiat Panda 900 young,2000,200002.0,150000,2,0,2,0.0,9.0,fiat,panda
Audi Q3 II 2018 Diesel 35 2.0 tdi Business s-...,25780,202003.0,112100,1,1,6,3.0,9.0,audi,q3
LAND ROVER Range Rover 1ª-2ªs. - 1987,12000,198703.0,151000,4,0,0,3.0,9.0,land rover,rover range rover
Audi A5 2.0 TDI 190 CV S tronic Business Sport S-L,28500,201801.0,120000,1,1,6,,9.0,audi,a5
Volkswagen scirocco,6500,201003.0,230000,2,0,6,,9.0,volkswagen,scirocco
Peugeot 2008,6900,201305.0,116000,1,0,5,2.0,9.0,peugeot,2008
VOLKSWAGEN T-Roc - T-Roc 2.0 TDI SCR Style,23900,202212.0,110125,1,0,6,3.0,9.0,volkswagen,t-roc
Porsche 911 (997) - 2007,59500,200711.0,119000,2,0,6,,9.0,porsche,911
Opel Adam Benzina 1.2 Glam 70cv E6,10040,201801.0,68000,2,0,6,2.0,9.0,opel,adam
OPEL Meriva 1ª serie - 2004,1000,200404.0,197000,2,0,4,5.0,9.0,opel,meriva
FORD Fiesta 5ª serie - 2003,2000,200309.0,279492,4,0,4,6.0,9.0,ford,fiesta
Opel Astra Cosmo S 160cv auto,5250,201003.0,176000,1,1,6,2.0,9.0,opel,astra
FORD Fusion Fusion 1.4 TDCi 5P Leather OK NEOPAT,3500,200410.0,194000,1,0,4,2.0,9.0,ford,fusion
JEEP Compass 2ª serie - Compass 2.0 Multijet II au,15900,201901.0,162200,1,1,6,3.0,9.0,jeep,compass
Peugeot 2008 - 2019,13000,201906.0,48000,2,0,6,3.0,9.0,peugeot,2008
Jeep compass 2022,23500,202211.0,65000,1,0,6,3.0,9.0,jeep,compass
Fiat panda 750 87 mila km anno 1991,2000,199107.0,87000,2,0,0,0.0,9.0,fiat,panda
BMW X5 F15 2.5 Diesel Xdrive,19999,201504.0,199000,1,1,6,3.0,9.0,bmw,x5
Ford Fiesta 1.4 diesel,2700,200901.0,259000,1,0,4,2.0,9.0,ford,fiesta
MASERATI Levante - Levante V6 AWD Gransport,38900,201709.0,87442,2,1,6,3.0,9.0,maserati,levante
VOLKSWAGEN Tiguan 2ª serie - 2018,14950,201803.0,200500,1,0,5,3.0,9.0,volkswagen,tiguan
Fiat 500 Cabrio 1.2 longe 54.000 km,11500,201612.0,54000,2,0,6,4.0,9.0,fiat,500
"SKODA Kodiaq Style 1,5 TSI PHEV 150 kW (204 CV) 6",39900,202409.0,12000,3,1,6,3.0,9.0,skoda,kodiaq
"SKODA Kamiq Style 1,0 TSI 85 kW (115 CV) 7 marce -",22000,202409.0,20071,2,1,6,3.0,9.0,skoda,kamiq
Alfa romeo 166 2.0benzina 16v,4000,199910.0,1999,2,0,1,2.0,9.0,alfa romeo,romeo 166
CITROEN C3 Aircross BlueHDi 100 S&S Shine,17500,202005.0,73963,1,0,6,3.0,9.0,citroen,c3 aircross
FIAT 500 (2015-2024) - 500 C 1.0 Hybrid Dolcevita,16500,202404.0,13534,3,0,6,4.0,9.0,fiat,500
Land rover defender 90,27000,198705.0,100000,1,0,0,3.0,9.0,land rover,rover defender
AUDI Q2 35 TDI S tronic Business,25900,202007.0,78470,1,1,6,3.0,9.0,audi,q2
AUDI A4 5ª serie - 2019,21900,201905.0,149000,1,1,6,5.0,9.0,audi,a4
VOLKSWAGEN Taigo 1.0 TSI 110 CV Life,20500,202209.0,20692,2,0,6,3.0,9.0,volkswagen,taigo
Volkswagen up! 1.0 5p. eco move up! BlueMotion Tec,10000,202010.0,100000,5,0,6,2.0,9.0,volkswagen,up
SKODA Kamiq 1.0 G-Tec Ambition,18500,202107.0,68141,5,0,6,3.0,9.0,skoda,kamiq
VOLVO XC40 D3 Geartronic Business,26900,202006.0,67399,1,1,6,3.0,9.0,volvo,xc40
Lancia Delta 1.6 MJET Diesel 120cv (Gold),1500,201004.0,254000,1,0,5,2.0,9.0,lancia,delta
FIAT Punto 1.4 8V 5 porte Natural Power Street,9300,201707.0,102665,5,0,6,2.0,9.0,fiat,punto
AUDI A3 SPB 30 TDI Business Advanced,25900,202102.0,37920,1,0,6,2.0,9.0,audi,a3
Volkswagen up! 1.0 5p. eco move up! BlueMotion Tec,11000,202108.0,50500,5,0,6,2.0,9.0,volkswagen,up
OPEL Mokka X 1.6 CDTI Ecotec 136CV 4x2 Start&Sto,15800,201803.0,103670,1,0,6,3.0,9.0,opel,mokka
FORD Puma 1.0 EcoBoost Hybrid 125 CV S&S ST-Line,19900,202209.0,21307,3,0,6,3.0,9.0,ford,puma
OPEL Zafira Tourer 1.6 T EcoM 150CV Elective,7900,201301.0,159000,5,0,5,1.0,9.0,opel,zafira tourer
Jeep Compass 1.3 TURBO PHEV LIMITED 4XE AUTO,33000,202308.0,13000,3,1,6,3.0,9.0,jeep,compass
"Fiat 500 X 2000CC ,Anno 2015",11000,201504.0,160000,1,0,6,2.0,9.0,fiat,500
Fiat Punto 1.4 8V 5 porte Metano,4000,201205.0,203000,2,0,5,2.0,9.0,fiat,punto
VOLKSWAGEN T-CROSS - T-cross 1.0 tsi Style 95cv,18500,202204.0,39050,2,0,6,3.0,9.0,volkswagen,t-cross
FIAT Tipo PROMO FINANZIAMENTO 1.6 Mjt SW City Li,11900,202103.0,73863,1,0,6,5.0,9.0,fiat,tipo
Land rover discovery hse sport,23000,201909.0,61000,1,1,6,3.0,9.0,land rover,rover discovery
FIAT Grande Punto - 2009,2499,200909.0,262310,5,0,4,0.0,9.0,fiat,grande punto
PEUGEOT 2008 2ª serie - 2008 BlueHDi 130 S&S EAT8,27000,202402.0,10000,1,1,6,3.0,9.0,peugeot,2008
Bmw x1 (f48) - 2016,15900,201603.0,181000,1,1,6,3.0,9.0,bmw,x1
Hyundai Santa Fe 2.2 crdi,3500,200706.0,192000,1,0,4,3.0,9.0,hyundai,santa fe
Opel Mokka 1.4 Turbo GPL Tech 140CV 4x2 Cosmo,8800,201508.0,190300,4,0,6,3.0,9.0,opel,mokka
Mini Clubman 1.5 ONE D 115 cv -UNICO PROPRIETARIO-,13500,201708.0,174300,1,1,6,5.0,9.0,mini,clubman
Bmw x6 (e71/72) - 2008,17500,200812.0,250000,1,1,4,2.0,9.0,bmw,x6
FIAT Panda 2ª serie - 2007,2850,200709.0,275000,5,0,4,0.0,9.0,fiat,panda
Opel Astra 1.7 CdTi 110CV,4700,201211.0,248000,1,0,5,5.0,9.0,opel,astra
Fiat Punto 1.3 diesel,1300,200412.0,280000,1,0,4,,9.0,fiat,punto
FORD Fiesta 7ª serie - Fiesta Active 1.0 Ecoboost,13900,202109.0,29354,2,0,6,3.0,9.0,ford,fiesta
TOYOTA Yaris - 2024,19000,202402.0,17000,3,1,6,2.0,9.0,toyota,yaris
MINI Mini Countryman R60 - 2014,10000,201403.0,160000,1,0,6,3.0,9.0,mini,countryman
Opel Insignia,4500,201007.0,205000,1,0,5,5.0,9.0,opel,insignia
AUDI A6 5ª serie - A6 Avant 50 2.0 TFSI e quattro,63000,202311.0,17995,3,1,6,5.0,9.0,audi,a6
JEEP Renegade - Renegade 2.0 Mjt 140CV 4WD Active,15500,201610.0,101027,1,0,6,3.0,9.0,jeep,renegade
Fiat Bravo 2007,2800,200705.0,220000,1,0,4,2.0,9.0,fiat,bravo
Opel Corsa 2016 1.4 benzina 90cv 5 porte,7850,201601.0,113300,2,0,6,0.0,9.0,opel,corsa
Nissan Juke II 2020 Benzina 1.0 dig-t Acenta ...,16570,202007.0,37550,2,0,6,3.0,9.0,nissan,juke
Fiat Panda 1.2 DYNAMIC,5200,200604.0,118700,2,0,4,2.0,9.0,fiat,panda
PEUGEOT 2008 2ª serie - 2008 PureTech 130 S&S GT L,19500,202011.0,36816,2,0,6,3.0,9.0,peugeot,2008
HYUNDAI ix35 - 2014,6500,201409.0,239000,1,0,5,3.0,9.0,hyundai,ix35
FIAT Punto 1.4 8V 5 porte Natural Power Lounge,8500,201608.0,132000,5,0,6,2.0,9.0,fiat,punto
FIAT Grande Punto - 2012,4500,201210.0,215000,4,0,6,2.0,9.0,fiat,grande punto
FIAT 500L 2017 Cross Benzina Cross 1.4 Mirror...,12400,201907.0,90771,2,0,6,1.0,9.0,fiat,500l
Peugeot 3008 1.5 eat 8 allure,18900,202001.0,79000,1,1,6,3.0,9.0,peugeot,3008
MASERATI Grecale PROMO FINANZIAMENTO Grecale MHE,53900,202208.0,57623,3,1,6,3.0,9.0,maserati,grecale
CITROEN C5 Aircross BlueHDi 130 S&S EAT8 Feel Pa,21800,202105.0,46758,1,1,6,3.0,9.0,citroen,c5 aircross
FIAT Panda 1.2 BZ OK NEOPATENTATI,8300,201701.0,125000,2,0,6,2.0,9.0,fiat,panda
smart fortwo Smart III 2020 Elettric eq Passi...,16020,202308.0,18183,0,1,7,2.0,9.0,smart,fortwo
Opel Tigra 1.6i 16V cat Limited Edition,2700,199909.0,99000,2,0,2,,9.0,opel,tigra
AUDI Q5 1ª serie - 2009,12000,200902.0,178000,1,0,4,3.0,9.0,audi,q5
Peugeot 508 2.0 163 cv,17000,201909.0,113560,1,1,6,2.0,9.0,peugeot,508
Smart Forfour,8500,201501.0,81000,2,0,6,6.0,9.0,smart,forfour
Peugeot 307 - 2003,1250,200302.0,270000,1,0,3,2.0,9.0,peugeot,307
Toyota Yaris IV 2020 1.0 Active,15480,202302.0,49641,2,0,6,2.0,9.0,toyota,yaris
FIAT Panda 2ª serie - 2008,3800,200806.0,205000,5,0,4,0.0,9.0,fiat,panda
FIAT Panda Cross - 2011,7200,201103.0,140000,1,0,5,0.0,9.0,fiat,panda cross
Opel Corsa VI 2020 e- GS Line +,18000,202101.0,33000,0,1,7,0.0,9.0,opel,corsa
Audi A4 Avant 40 g-tron S Tronic Business Advanced,26900,202012.0,105000,5,1,6,5.0,9.0,audi,a4
Mini Cooper SD,18000,201705.0,102250,1,1,6,,9.0,mini,cooper
Renault Clio Hybrid E-Tech 140 CV 5 porte Zen,16000,202205.0,35000,3,1,6,2.0,9.0,renault,clio
AUDI A4 allroad 2ª serie - 2017,12900,201707.0,260000,1,1,6,5.0,9.0,audi,a4
Fiat idea gpl,4350,201101.0,220000,4,0,2,0.0,9.0,fiat,idea
"Fiat Qubo bipower , settembre 2014",4300,201409.0,210000,5,0,6,1.0,9.0,fiat,qubo
Audi a3 1.8,12500,201301.0,225000,2,1,5,,9.0,audi,a3
Peugeot 208 - 2015,4900,201507.0,233000,1,0,5,2.0,9.0,peugeot,208
PORSCHE 911 (991) - 911 3.8 GT3,156991,201408.0,14150,2,1,6,,9.0,porsche,911
Fiat 500 cabrio sport gpl,10500,201603.0,89000,4,0,4,0.0,9.0,fiat,500
Hyundai Tucson III Serie xline Full Hybrid,21900,202101.0,92000,3,1,6,3.0,9.0,hyundai,tucson
Volkswagen Passat Variant 2.0 tdi Business 150cv,18000,202109.0,156000,1,1,6,5.0,9.0,volkswagen,passat
"Opel astra 1,7 cdti anno 2009 km 130000",3200,200905.0,130000,1,0,4,2.0,9.0,opel,astra
JEEP Compass 2ª serie - 2023,24800,202305.0,56000,1,0,6,3.0,9.0,jeep,compass
JEEP Renegade 1.6 Mjt 130cv Limited Full Led Sed,18900,202106.0,84900,1,0,6,3.0,9.0,jeep,renegade
ALFA ROMEO Gtv/Spider - 2001,9900,200106.0,146000,2,0,3,4.0,9.0,alfa romeo,romeo gtv
"Seat Arona 1.0 TGI FR TELECAMERA, NAVI, TAGLIANDI",14500,202111.0,93779,5,0,6,5.0,9.0,seat,arona
PORSCHE Cayenne Coupé - Cayenne Coupé 3.0 V6 E-Hyb,85700,202112.0,96449,3,1,6,3.0,9.0,porsche,cayenne
Bmw z3 - 1999,12000,199912.0,164000,2,0,0,4.0,9.0,bmw,z3
Ford mondeo,10500,201605.0,220000,1,1,5,5.0,9.0,ford,mondeo
SEAT Leon ST 1.6 TDI,10500,201407.0,173000,1,0,5,5.0,9.0,seat,leon
FIAT Panda 1ª serie - 1987,5004,198709.0,170000,2,0,0,2.0,9.0,fiat,panda
PORSCHE Taycan - Taycan 4S Cross Turismo,79900,202107.0,35912,0,1,7,5.0,9.0,porsche,taycan
JEEP Renegade 1.6 Mjt 130 CV Longitude IVA ESPOS,20900,202104.0,33000,1,0,6,2.0,9.0,jeep,renegade
Volkswagen up! 1.0 5p. eco move up! 68cv APP CONNE,10500,201809.0,85938,5,0,6,2.0,9.0,volkswagen,up
Kia carens 1700 diesel,4000,201712.0,230000,1,0,4,1.0,9.0,kia,carens
PORSCHE Cayenne 3ªs.'17--> - Cayenne 3.0 V6,69900,202001.0,62360,2,1,6,3.0,9.0,porsche,cayenne
PORSCHE 911 (997) - 911 Carrera S Coupé,84997,200902.0,53067,2,0,5,,9.0,porsche,911
PEUGEOT 3008 1.2 benzin 130cv GT AUTOMATICA IVA,21800,202204.0,78000,2,1,6,2.0,9.0,peugeot,3008
Ford Fiesta 1.4 5 porte Bz.- GPL Titanium,5500,201011.0,98000,2,0,5,2.0,9.0,ford,fiesta
OPEL Crossland - Crossland X 1.5 ECOTEC D U379649,15600,201808.0,107000,1,0,6,3.0,9.0,opel,crossland
Renault Clio 1.2 Authentique 3p,3000,200411.0,95000,2,0,3,2.0,9.0,renault,clio
LAND ROVER Discovery 2ª serie - 2002,7300,200204.0,280000,1,0,2,3.0,9.0,land rover,rover discovery
Mini One D 1.4 Neopatentati,3700,200603.0,200000,1,0,4,6.0,9.0,mini,one
Smart ForFour 1.1 passion,2900,200510.0,195000,2,0,4,2.0,9.0,smart,forfour
TOYOTA C-HR - C-HR 1.8 Hybrid E-CVT Lounge,15000,201703.0,125000,2,1,6,3.0,9.0,toyota,c-hr
JEEP Renegade 2.0 Mjt 140CV 4WD 4X4 TRAZIONE INT,12500,201602.0,200000,1,0,6,3.0,9.0,jeep,renegade
Renault Megane,5000,201201.0,163000,1,0,5,1.0,9.0,renault,megane
FIAT Grande Punto 1.2 5 porte IMPIANTO A METANO,2800,200704.0,290000,5,0,4,2.0,9.0,fiat,grande punto
MASERATI Levante - Levante V6 AWD,39900,201902.0,73218,2,1,6,3.0,9.0,maserati,levante
Citroen C3 exclusive meccanica perfetta,3800,201106.0,197000,1,0,5,0.0,9.0,citroen,c3
FIAT Grande Punto Natural Power - 2009,4200,200911.0,240000,5,0,5,0.0,9.0,fiat,grande punto
FIAT 500 (2015-2024) - 500 1.0 Hybrid Loun U365183,12500,202010.0,48291,3,0,6,2.0,9.0,fiat,500
FIAT 500 (2015-2024) - 500 1.0 Hybrid Loun U365457,12500,202011.0,43223,3,0,6,2.0,9.0,fiat,500
Fiat Panda 1414x4,6000,200101.0,292000,2,0,6,0.0,9.0,fiat,panda
FIAT Punto 3ª serie - 2004,1900,200403.0,154000,5,0,4,0.0,9.0,fiat,punto
Kia Xceed 1.6 crdi mhev High Tech Adas Pack 136cv,21200,202008.0,60000,3,0,6,3.0,9.0,kia,xceed
FIAT 500 (2015-2024) - 500 1.0 Hybrid Loun U365460,12500,202011.0,41788,3,0,6,2.0,9.0,fiat,500
Citroen C3 BlueHDi 100 S&S Shine Pack,14800,202105.0,19000,1,0,6,2.0,9.0,citroen,c3
FIAT 500 (2015-2024) - 500 1.0 Hybrid Loun U367441,12500,202002.0,60449,3,0,6,2.0,9.0,fiat,500
FIAT 500 (2015-2024) - 500 1.0 Hybrid Conn U364343,13900,202104.0,43288,3,0,6,2.0,9.0,fiat,500
Skoda Yeti Yeti 2.0 tdi Ambition 110cv,7500,201304.0,181480,1,0,5,1.0,9.0,skoda,yeti
VOLKSWAGEN T-Roc - 2023,29900,202401.0,60000,2,1,6,4.0,9.0,volkswagen,t-roc
PORSCHE Macan - 2.0,63700,202005.0,77000,2,1,6,3.0,9.0,porsche,macan
AUDI Q5 2ª serie - 2021,37000,202102.0,110000,1,1,6,3.0,9.0,audi,q5
OPEL Corsa-e - 2022,16600,202209.0,74000,0,1,7,0.0,9.0,opel,corsa
Mini Countryman 1.6d all4,8700,201312.0,173000,1,0,4,3.0,9.0,mini,countryman
Citroen c3 hdi 70 cv,2500,200706.0,208000,1,0,4,2.0,9.0,citroen,c3
Renault Clio 1.5 dci energy Business 75cv,6300,201603.0,132350,1,0,6,2.0,9.0,renault,clio
ALFA ROMEO GIULIA 1300 TI - mod. 33 - 1969,13000,196901.0,62500,2,0,0,2.0,9.0,alfa romeo,romeo giulia
Citroen Spacetourer THP 165 EAT6 Shine,12500,201801.0,84200,2,1,6,1.0,9.0,citroen,spacetourer
OPEL Crossland PROMO FINANZIAMENTO 1.2 Turbo 12V,17900,202407.0,25,2,0,6,3.0,9.0,opel,crossland
LAND ROVER Freelander 2ª serie - 2013,9200,201304.0,216000,1,1,5,3.0,9.0,land rover,rover freelander
FIAT Grande Punto 1.4 BENZINA / METANO OK NEOPAT,4000,200902.0,219000,5,0,4,2.0,9.0,fiat,grande punto
KIA Xceed 1.6 CRDi 136 CV MHEV iMT Business,26300,202309.0,19000,3,0,6,3.0,9.0,kia,xceed
Ford Kuga 2.5 Plug In Hybrid 225 CV CVT 2WD ST-Lin,24450,202104.0,64927,3,1,6,3.0,9.0,ford,kuga
Citroen C3 PureTech 83 S&S Shine,14600,202207.0,45700,2,0,6,2.0,9.0,citroen,c3
Fiat 500 (2007-2016) - 2010,6000,201003.0,120771,2,0,5,0.0,9.0,fiat,500
Mazda cx-3 - 2021,18900,202104.0,45000,2,1,6,3.0,9.0,mazda,cx-3
smart fortwo Smart III 2015 Benzina 1.0 Urban...,8490,201411.0,86413,2,0,6,2.0,9.0,smart,fortwo
FORD Fiesta 7ª serie - 2018,10000,201803.0,140000,1,0,6,2.0,9.0,ford,fiesta
Suzuki Jimny 1500 DDIS,11900,200601.0,210000,1,0,5,3.0,9.0,suzuki,jimny
Peugeot 508 s.w in garanzia fino ad aprile 2026,12000,201804.0,112000,1,0,6,5.0,9.0,peugeot,508
Seat Ibiza 1.0 TGI 90cv 6marce Business,13900,202001.0,55000,5,0,6,2.0,9.0,seat,ibiza
Fiat Panda 1.0 FireFly S&S Hybrid City Life,11900,202212.0,22500,3,0,6,2.0,9.0,fiat,panda
FIAT 500X - 500X 1.6 MultiJet 130 CV Conne U359153,17900,202106.0,43769,1,0,6,3.0,9.0,fiat,500x
Jeep Grand Cherokee Overland 3.0 V6,6000,200906.0,222000,1,1,3,3.0,9.0,jeep,grand cherokee
Seat Ibiza benzina metano 1.4 2008,1450,200801.0,210000,5,0,4,2.0,9.0,seat,ibiza
"Audi A4 35,2.0Tdi 150 Cv,S-Tronic,166mila km,uni p",18400,201903.0,166000,1,1,6,5.0,9.0,audi,a4
FIAT 500L - 500L 1.3 Multijet 95 CV Cross U362290,16900,202108.0,59627,1,0,6,2.0,9.0,fiat,500l
RENAULT Clio 5ª serie - Clio TCe 90 CV 5 p U340870,16900,202104.0,16780,2,0,6,2.0,9.0,renault,clio
CITROEN C3 Aircross 1ª s. - C3 Aircross Bl U372619,13500,201712.0,105757,1,0,6,3.0,9.0,citroen,c3 aircross
